tweet_id,text
954546622632837120,"David Faitelson
@DavidFaitelson_
·
Jan 19, 2018
El Veracruz no se salva “ni yendo a bailar a Chalma...”.
175
230
1.4K"
954531111232667648,"David Faitelson
@DavidFaitelson_
·
Jan 19, 2018
http://espn.com.mx/video/clip/_/id/3896605…
57
9
49"
954526899065114625,"David Faitelson
@DavidFaitelson_
·
Jan 19, 2018
Jose  Antonio García ya no se acuerda, pero fue él quien autorizó ese micrófono ...
Quote
Marcos Schatz
@MarcosSchatz
·
Jan 19, 2018
Esto es para ti mi Toño! Disfrútalo...
@jagrfutbol https://x.com/history_ligamx/status/954412218434506752…
33
10
56"
954491890182782982,"David Faitelson
@DavidFaitelson_
·
Jan 19, 2018
Mi más sentido pésame para 
@rafapuente_espn
 y 
@rafaelpuente
 por el sensible fallecimiento de su señora madre y abuela. QEPD. Un abrazo, Rafa.
35
76
768"
954461203878694912,"David Faitelson
@DavidFaitelson_
·
Jan 19, 2018
espn.com.mx
La suma de todos ""los miedos"" americanistas...
Sigo creyendo que el América sufre más que en ninguna otra cancha del futbol mexicano cuando está de visita en el Pedregal. 
30
7
32"
954439406810730496,"David Faitelson
@DavidFaitelson_
·
Jan 19, 2018
Sí, en México el futbol es administrado más como un negocio que como un deporte. Y puede que así sea en muchas otras partes del mundo, lo cual no quiere decir que este del todo bien. El equilibrio es fundamental en todo.
65
25
203"
954438771390472194,"David Faitelson
@DavidFaitelson_
·
Jan 19, 2018
¿Los “miedos” americanistas? 
""Cuando jugábamos en CU, yo le decía a mi mama que no fuera al estadio”, contaba Cuauhtémoc Blanco, durante la semana, en un programa de la cadena FOX.
269
109
610"
954438423758147584,"David Faitelson
@DavidFaitelson_
·
Jan 19, 2018
Nos puede gustar o no, caer bien o mal, entenderlo o no, puede funcionar o puede resultar en un fracaso, pero no tengo ninguna duda de que Juan Carlos Osorio es un hombre preparado, trabajador y honrado.
125
100
985"
954437769702625280,"David Faitelson
@DavidFaitelson_
·
Jan 19, 2018
El futbol mexicano está sobrevalorado. La culpa podría ser de aquellos que “inflan” la Liga y a la selección para hacer de ello un lucrativo negocio.
184
105
610"
954437314972995584,"David Faitelson
@DavidFaitelson_
·
Jan 19, 2018
Sigo pensando que no se trata de “ganarle” a Alemania. Para México sigue tratándose de “competirle” a Alemania.
78
43
323"
954393121357365248,"David Faitelson
@DavidFaitelson_
·
Jan 19, 2018
espn.com.mx
El 'dolor de cabeza' de Osorio...
Con la cuenta regresiva ya en marcha para el debut mundialista, al entrenador del Tri le preocupa la poca actividad de los 'europeos'.
41
6
41"
954142805466624000,"David Faitelson
@DavidFaitelson_
·
Jan 18, 2018
Hay poca memoria en el futbol...
Quote
B/R Football
@brfootball
·
Jan 18, 2018
Say what, Real Madrid fans? 
125
165
495"
962093587071631360,"David Faitelson
@DavidFaitelson_
·
Feb 9, 2018
Sigue siendo, indudablemente, Matías Almeyda el personaje perfecto para sacar a Chivas de su marasmo futbolístico.
134
57
482"
962092895426744320,"David Faitelson
@DavidFaitelson_
·
Feb 9, 2018
No hay “crisis” imposible para Chivas. Es un club acostumbrado a vivir entre “la espada y la pared”. Ya encontrará la forma de sobrevivir y ganar.
79
67
470"
962092541305937921,"David Faitelson
@DavidFaitelson_
·
Feb 9, 2018
Tigres necesita comportarse más seguido como lo que es: el campeón del futbol mexicano.
69
42
329"
962092112983576583,"David Faitelson
@DavidFaitelson_
·
Feb 9, 2018
Espero que el América demuestre que tiene argumentos futbolísticos para competir en el nivel más complejo de la Liga MX y que Tigres juegue como lo que es: el mejor club del futbol mexicano.
280
249
1.3K"
962071327598243841,"David Faitelson
@DavidFaitelson_
·
Feb 9, 2018
Quiero ofrecerle una disculpa sentida y muy sincera a 
@RPELAEZ9
 
Lo admiré como futbolista, lo reconocí como directivo y lo respeto como analista.
Lo de anoche en 
@futpicante
 fue un exceso.
No volverá a suceder.
Te mando un abrazo, Ricardo.
2K
1.1K
6.2K"
961989787732402177,"David Faitelson
@DavidFaitelson_
·
Feb 9, 2018
Los aros olímpicos siempre serán una inspiración para un mundo más unido, más justo y más consciente.
#pyeongchangOlympics2018
246
88
526"
961821415207927808,"David Faitelson
@DavidFaitelson_
·
Feb 8, 2018
http://espn.com.mx/video/clip/_/id/3967098…
109
16
96"
961767461669494784,"David Faitelson
@DavidFaitelson_
·
Feb 8, 2018
Comienzan los espectaculares Juegos Olímpicos de invierno 
@Pyongchang_2018
 
Grandes atletas, países de alto poder en nieve y en hielo y un escenario ideal para que el mundo deje de lado las amenazas y la violencia y se una por el calor y espíritu de los aros olímpicos 
@iocmedia
96
28
154"
961766259984621568,"David Faitelson
@DavidFaitelson_
·
Feb 8, 2018
No hay un futbolista que por sí sólo cambie la historia del futbol mexicano.
Hay uno diferente, en forma, “hambriento” y motivado 
@HirvingLozano70
 pero México gana o pierde en equipo...
92
57
548"
961754469036945408,"David Faitelson
@DavidFaitelson_
·
Feb 8, 2018
Estoy de acuerdo con Nahuel Guzmán 
@PatonGuzman
. Se ha exagerado en criticarlo. Él es uno de los mejores porteros que ha venido a México en la última época y uno de los baluartes de los tiempos gloriosos de 
@TigresOficial
334
539
2.5K"
961745574142849024,"David Faitelson
@DavidFaitelson_
·
Feb 8, 2018
Puede que el Tigres-América no sea un Clásico, pero tiene todos los “aromas” de serlo...
576
224
1.6K"
961724983704784896,"David Faitelson
@DavidFaitelson_
·
Feb 8, 2018
El Barcelona lo quiere todo...
Y puede...¿Por qué no?
80
234
1.2K"
961724787788795904,"David Faitelson
@DavidFaitelson_
·
Feb 8, 2018
http://espn.com.mx/blogs/index?nombre=david_faitelson&entryID=3965615…
63
7
39"
